,,Selecta Fasteners,,,,,,,,,,
,Effective 4-18-22,,,,,,,,,,,
Item ID,UPC,Desc,Net Per,4-18-22 Price Net,Price EA,,,,,,,
FW38114,78103516008,3/8 X 1-1/4 FENDER WASHERS ZINC,100,12.1368,0.1214,,,,,,,
FW38114J,78103556008,3/8 X 1-1/4 FENDER WASHERS ZINC IN JAR,100,12.1368,0.1214,,,,,,,
FW381J,78103516000,3/8 X 1 STEEL FENDER WSHRS ZINC IN JAR,100,6.4178,0.0642,,,,,,,
FW382,78103516002,"3/8 X 2"" FENDER WASHER ZINC",100,9.7313,0.0973,,,,,,,
FW382J,78103556002,"3/8 X 2"" FENDER WASHER ZINC IN JAR",100,9.8213,0.0982,,,,,,,
FW516112,78103516007,5/16 X 1-1/2 FENDER WASHERS ZINC,100,8.1,0.081,,,,,,,
FW516112J,78103556007,5/16 X 1-1/2 FENDER WASHERS ZINC IN JAR,100,8.5838,0.0858,,,,,,,
FW516114,78103516006,5/16 X 1-1/4 FENDER WASHERS ZINC,100,5.7825,0.0578,,,,,,,
FW516114J,78103556006,5/16 X 1-1/4 FENDER WASHERS ZINC IN JAR,100,6.3788,0.0638,,,,,,,
GC10,78103522003,GREEN FINISH GROUNDING CLIPS,100,8.5388,0.0854,,,,,,,
GC10J,78103562003,GREEN FINISH GROUNDING CLIPS IN JAR,100,8.9325,0.0893,,,,,,,
GLHSKY,78103529459,"CT ""HUSKY"" LOGO GLOVE",1,6.6263,6.6263,,,,,,,
GLV-BRNJER,78103529460,GLOVE BRN JERSEY RED FLEECE,1,6.03,6.03,,,,,,,
GLV-CANSLP,78103529461,GLOVE CANVAS SPLT LTHR PALM,1,6.03,6.03,,,,,,,
GS1038,78103522004,10-32 X 3/8 HX COMBO GREEN GRND SCRW,100,6.2995,0.063,,,,,,,
GS1038J,78103562004,10-32 X 3/8 HX COMBO GREEN GRND SCRW/JAR,100,6.2995,0.063,9.46,8.79,,,HD 9.44,,
GS1038MJ,78103562005,10-32 X 3/8 HEX HD GROUND SCREW 1000/JAR,1000,24.9863,0.025,,,,,,,
GSF1038,78103522006,10-32 X 3/8 HEX WHSR GRND SCRW 4/FLUTE PT,100,6.6005,0.066,,,,,,,
GSF1038J,78103562006,"10-32 X 3/8"" GREEN GROUND SCREW TYPE ""F"" JAR",100,6.6005,0.066,,,,,,,
HAWK-BLF,78103529417,HAWK-BLUE LIGHT LENS SAFETY GLASSES,1,7.9875,7.9875,,,,,,,
HAWK-IO,78103529416,HAWK-INDOOR/OUTDOOR SAFETY GLASSES,1,8.28,8.28,,,,,,,
HAWK-RML,78103529418,HAWK-RED MIRROR LENS SAFETY GLASSES,1,8.28,8.28,,,,,,,
HB143,78103520603,1/4-20 X 3 HANGER BOLTS ZINC,100,23.94,0.2394,,,,,,,
HB143J,78103560603,1/4-20 X 3 HANGER BOLTS ZINC IN JAR,100,24.48,0.2448,,,,,,,
HB144,78103520604,1/4 X 4 STEEL HANGER BOLTS ZINC PLATED,100,31.2413,0.3124,,,,,,,
HB144J,78103560604,1/4 X 4 STEEL HANGER BOLTS ZINC IN JAR,100,32.4675,0.3247,,,,,,,
HB383,78103520607,3/8-16 X 3 HANGER BOLTS ZINC,100,48.0938,0.4809,,,,,,,
HB383J,78103560607,3/8-16 X 3 HANGER BOLTS ZINC IN JAR,100,51.885,0.5189,,,,,,,
HB384,78103520608,3/8 X 4 STEEL HANGER BOLTS ZINC PLTD,100,67.05,0.6705,,,,,,,
HB384J,78103560608,3/8 X 4 STEEL HANGER BOLTS ZINC IN JAR,100,70.8413,0.7084,,,,,,,
HB386,78103520610,3/8-16 X 6 HANGER BOLTS ZINC,100,65.9025,0.659,,,,,,,
HBD14,78103520621,1/4-20 X 2-9/16 HANGER BOLT DRIVER,1,9.1125,9.1125,,,,,,,
HBD38,78103520625,3/8-16 X 2-9/16 HANGER BOLT DRIVER,1,11.07,11.07,,,,,,,
HCS121,78103528051,1/2-13 X 1 HEX BOLTS ZINC,100,27.6863,0.2769,,,,,,,
HCS12112,78103528053,1/2-13 X 1-1/2 HEX BOLTS ZINC,100,35.2463,0.3525,,,,,,,
HCS12112J,78103568053,1/2-13 X 1-1/2 HEX BOLTS ZINC IN JAR,100,35.3588,0.3536,,,,,,,
HCS12114,78103528052,1/2-13 X 1-1/4 HEX BOLTS ZINC,100,29.4638,0.2946,,,,,,,
HCS12114J,78103568052,1/2-13 X 1-1/4 HEX BOLTS ZINC IN JAR,100,29.7338,0.2973,,,,,,,
HCS12134,78103528054,1/2-13 X 1-3/4 HEX BOLTSS ZINC,100,38.1263,0.3813,,,,,,,
HCS12134J,78103568054,1/2-13 X 1-3/4 HEX BOLTSS ZINC IN JAR,100,38.205,0.3821,,,,,,,
HCS121J,78103568051,1/2-13 X 1 HEX BOLTS ZINC IN JAR,100,27.945,0.2795,,,,,,,
HCS122,78103528055,1/2-13 X 2 HEX BOLTS ZINC,100,40.8825,0.4088,,,,,,,
HCS12212,78103528057,1/2-13 X 2-1/2 HEX BOLTS ZINC,100,49.0388,0.4904,,,,,,,
HCS12212J,78103568057,1/2-13 X 2-1/2 HEX BOLTS ZINC IN JAR,100,49.1738,0.4917,,,,,,,
HCS122J,78103568055,1/2-13 X 2 HEX BOLTS ZINC IN JAR,100,40.995,0.41,,,,,,,
HCS123,78103528059,1/2-13 X 3 HEX BOLT ZINC,100,53.2913,0.5329,,,,,,,
HCS12312,78103528060,1/2-13 X 3-1/2 HEX CAP SCREWS ZINC,100,59.4,0.594,,,,,,,
HCS12312J,78103568060,1/2-13 X 3-1/2 HEX CAP SCREWS ZINC IN JAR,100,59.6363,0.5964,,,,,,,
HCS1234,78103528050,1/2-13 X 3/4 HEX BOLTS ZINC,100,24.3675,0.2437,,,,,,,
HCS1234J,78103568050,1/2-13 X 3/4 HEX BOLTS ZINC IN JAR,100,24.6488,0.2465,,,,,,,
HCS123J,78103568059,1/2-13 X 3 HEX BOLT ZINC IN JAR,100,53.5838,0.5358,,,,,,,
HCS124,78103528061,1/2-13 X 4 HEX BOLTS ZINC,100,65.8463,0.6585,,,,,,,
HCS124J,78103568061,"1/2 X 4"" HEX BOLT ZINC IN JAR",100,66.0938,0.6609,,,,,,,
HCS141,78103528004,1/4-20 X 1 HEX BOLTS ZINC,100,8.4173,0.0842,,,,,,,
HCS14112,78103528006,1/4-20 X 1-1/2 HEX BOLTS ZINC,100,6.9525,0.0695,,,,,,,
HCS14112J,78103568006,1/4-20 X 1-1/2 HEX BOLTS ZINC IN JAR,100,7.2338,0.0723,,,,,,,
HCS14114,78103528005,1/4-20 X 1-1/4 HEX CAP SCREWS ZINC,100,10.1373,0.1014,,,,,,,
HCS14114J,78103568005,1/4-20 X 1-1/4 HEX CAP SCREWS ZINC IN JAR,100,10.1373,0.1014,,,,,,,
HCS1412,78103528001,1/4-20 X 1/2 HEX BOLTS ZINC,100,4.0275,0.0403,,,,,,,
HCS1412J,78103568001,1/4-20 X 1/2 HEX BOLTS ZINC IN JAR,100,4.4325,0.0443,,,,,,,
HCS14134,78103528007,1/4-20 X 1-3/4 HEX CAP SCREWS ZINC,100,6.57,0.0657,,,,,,,
HCS141J,78103568004,1/4-20 X 1 HEX BOLTS ZINC IN JAR,100,8.4173,0.0842,,,,,,,
HCS142,78103528008,1/4-20 X 2 HEX BOLTS ZINC,100,13.2655,0.1327,,,,,,,
HCS14212,78103528010,1/4-20 X 2-1/2 HEX BOLTS ZINC,100,10.1025,0.101,,,,,,,
HCS14212J,78103568010,1/4-20 X 2-1/2 HEX BOLTS ZINC IN JAR,100,10.2263,0.1023,,,,,,,
HCS14214,78103528009,1/4-20 X 2-1/4 HEX CAP SCREWS ZINC,100,9.9,0.099,,,,,,,
HCS14214J,78103568009,1/4-20 X 2-1/4 HEX CAP SCREWS ZINC IN JAR,100,10.0463,0.1005,,,,,,,
HCS14234J,78103568011,1/4-20 X 2-3/4 HEX CAP SCREWS ZINC IN JAR,100,11.4188,0.1142,,,,,,,
HCS142J,78103568008,1/4-20 X 2 HEX BOLTS ZINC IN JAR,100,13.2655,0.1327,,,,,,,
HCS143,78103528012,1/4-20 X 3 HEX BOLTS ZINC,100,12.8588,0.1286,,,,,,,
HCS14312,78103528013,1/4-20 X 3-1/2 HEX BOLTS ZINC,100,14.5238,0.1452,,,,,,,
HCS14312J,78103568013,1/4-20 X 3-1/2 HEX BOLTS ZINC IN JAR,100,14.58,0.1458,,,,,,,
HCS1434,78103528003,1/4-20 X 3/4 HEX BOLTS ZINC,100,4.545,0.0455,,,,,,,
HCS1434J,78103568003,1/4-20 X 3/4 HEX BOLTS ZINC IN JAR,100,4.815,0.0482,,,,,,,
HCS143J,78103568012,1/4-20 X 3 HEX BOLTS ZINC IN JAR,100,12.9263,0.1293,,,,,,,
HCS144,78103528014,1/4-20 X 4 HEX BOLTS ZINC,100,15.8738,0.1587,,,,,,,
HCS144J,78103568014,1/4-20 X 4 HEX BOLTS ZINC IN JAR,100,15.9413,0.1594,,,,,,,
HCS1458,78103528002,1/4-20 X 5/8 HEX CAP SCREWS ZINC,100,4.4438,0.0444,,,,,,,
HCS1458J,78103568002,1/4-20 X 5/8 HEX CAP SCREWS ZINC IN JAR,100,4.95,0.0495,,,,,,,
HCS381,78103528036,3/8-16 X 1 HEX BOLTS ZINC,100,17.9633,0.1796,,,,,,,
HCS38112,78103528038,3/8-16 X 1-1/2 HEX BOLTS ZINC,100,15.8738,0.1587,,,,,,,
HCS38112J,78103568038,3/8-16 X 1-1/2 HEX BOLTS ZINC IN JAR,100,15.9413,0.1594,,,,,,,
HCS38114,78103528037,3/8-16 X 1-1/4 HEX BOLTS ZINC,100,12.9713,0.1297,,,,,,,
HCS38114J,78103568037,3/8-16 X 1-1/4 HEX BOLTS ZINC IN JAR,100,13.1063,0.1311,,,,,,,
HCS3812,78103528034,3/8-16 X 1/2 HEX BOLTS ZINC,100,12.255,0.1226,,,,,,,
HCS3812J,78103568034,3/8-16 X 1/2 HEX BOLTS ZINC IN JAR,100,12.255,0.1226,,,,,,,
HCS38134,78103528039,3/8-16 X 1-3/4 HEX CAP SCREWS ZINC,100,18.3825,0.1838,,,,,,,
HCS38134J,78103568039,3/8-16 X 1-3/4 HEX CAP SCREWS ZINC IN JAR,100,18.4275,0.1843,,,,,,,
HCS381J,78103568036,3/8-16 X 1 HEX BOLTS ZINC IN JAR,100,17.9633,0.1796,,,,,,,
HCS382,78103528040,3/8-16 X 2 HEX BOLTS ZINC,100,28.7133,0.2871,,,,,,,
HCS38212,78103528042,3/8-16 X 2-1/2 HEX BOLTS ZINC,100,24.2213,0.2422,,,,,,,
HCS38212J,78103568042,3/8-16 X 2-1/2 HEX BOLTS ZINC IN JAR,100,24.4913,0.2449,,,,,,,
HCS38214,78103528041,3/8-16 X 2-1/4 HEX BOLTS ZINC,100,25.4925,0.2549,,,,,,,
HCS38234,78103528044,3/8-16 X 2-3/4 HEX CAP SCREWS ZINC,100,26.055,0.2606,,,,,,,
HCS38234J,78103568044,3/8-16 X 2-3/4 HEX CAP SCREWS ZINC IN JAR,100,26.3363,0.2634,,,,,,,
HCS382J,78103568040,3/8-16 X 2 HEX BOLTS ZINC IN JAR,100,28.7133,0.2871,,,,,,,
HCS383,78103528044,3/8-16 X 3 HEX BOLTS ZINC,100,28.0463,0.2805,,,,,,,
HCS38312,78103528045,3/8-16 X 3-1/2 HEX BOLTS ZINC,100,31.2075,0.3121,,,,,,,
HCS38312J,78103568045,3/8-16 X 3-1/2 HEX BOLTS ZINC IN JAR,100,31.3313,0.3133,,,,,,,
HCS3834,78103528035,3/8-16 X 3/4 HEX BOLTS ZINC,100,10.71,0.1071,,,,,,,
HCS3834J,78103568035,3/8-16 X 3/4 HEX BOLTS ZINC IN JAR,100,10.9688,0.1097,,,,,,,
HCS383J,78103568044,3/8-16 X 3 HEX BOLTS ZINC IN JAR,100,28.17,0.2817,,,,,,,
HCS384,78103528046,3/8-16 X 4 HEX BOLT ZINC,100,37.5863,0.3759,,,,,,,
HCS384J,78103568046,3/8-16 X 4 HEX BOLT ZINC IN JAR,100,38.79,0.3879,,,,,,,
HCS5161,78103528020,5/16-18 X 1 HEX BOLTS ZINC,100,9.135,0.0914,,,,,,,
HCS516112,78103528022,5/16-18 X 1-1/2 HEX BOLTS ZINC,100,11.655,0.1166,,,,,,,
HCS516112J,78103568022,5/16-18 X 1-1/2 HEX BOLTS ZINC IN JAR,100,11.7675,0.1177,,,,,,,
HCS516114,78103528021,5/16-18 X 1-1/4 HEX BOLTS ZINC,100,10.8113,0.1081,,,,,,,
HCS516114J,78103568021,5/16-18 X 1-1/4 HEX BOLTS ZINC IN JAR,100,11.0813,0.1108,,,,,,,
HCS51612,78103563059,5/16-18 X 1/2 HEX CAP SCREWS ZINC,100,5.985,0.0599,,,,,,,
HCS516134,78103528023,5/16-18 X 1-3/4 HEX BOLTS ZINC,100,12.8138,0.1281,,,,,,,
HCS516134J,78103568023,5/16-18 X 1-3/4 HEX BOLTS ZINC IN JAR,100,12.96,0.1296,,,,,,,
HCS5161J,78103568020,5/16-18 X 1 HEX BOLTS ZINC IN JAR,100,9.405,0.0941,,,,,,,
HCS5162,78103528024,5/16-18 X 2 HEX BOLTS ZINC,100,14.0738,0.1407,,,,,,,
HCS516212,78103528026,5/16-18 X 2-1/2 HEX BOLTS ZINC,100,16.4475,0.1645,,,,,,,
HCS516212J,78103568026,5/16-18 X 2-1/2 HEX CAP SCREWS ZINC IN JAR,100,16.5038,0.165,,,,,,,
HCS5162J,78103568024,5/16-18 X 2 HEX BOLTS ZINC IN JAR,100,14.13,0.1413,,,,,,,
HCS5163,78103528028,5/16-18 X 3 HEX BOLTS ZINC,100,18.7988,0.188,,,,,,,
HCS51634,78103528019,5/16-18 X 3/4 HEX TAP BOLTS ZN,100,6.8738,0.0687,,,,,,,
HCS51634J,78103568019,5/16-18 X 3/4 HEX TAP BOLTS ZN IN JAR,100,7.1325,0.0713,,,,,,,
HCS5163J,78103568028,5/16-18 X 3 HEX BOLTS ZINC IN JAR,100,18.8663,0.1887,,,,,,,
HCS5164,78103528030,5/16-18 X 4 HEX CAP SCREWS ZINC,100,23.535,0.2354,,,,,,,
HCS5164J,78103568030,5/16-18 X 4 HEX CAP SCREWS ZINC IN JAR,100,23.5913,0.2359,,,,,,,
HDA141,78103519451,1/4 X 1 LEAD HAMMER DRIVE-IN ANCHOR,100,19.3275,0.1933,,,,,,,
HDA14112,78103519453,1/4 X 1-1/2 HAMR DRIVE-IN ANCHOR,100,25.4363,0.2544,,,,,,,
HDA14112J,78103559453,1/4 X 1-1/2 HAMR DRIVE-IN ANCHR JAR,100,25.6613,0.2566,,,,,,,
HDA14114,78103519452,1/4 X 1-1/4 LEAD HAMR DRIV ANCHR,100,19.7213,0.1972,,,,,,,
HDA14114J,78103559452,1/4 X 1-1/4 LEAD HAMR DRIV ANCHR JAR,100,19.9463,0.1995,,,,,,,
HDA141J,78103559451,1/4 X 1 LEAD HAMMER DRIVE-IN ANCHR JAR,100,19.5525,0.1955,,,,,,,
HDA142,78103519454,1/4 X 2 LEAD HAMMER DRIVE-IN ANCHOR,100,29.79,0.2979,,,,,,,
HDA142J,78103559454,1/4 X 2 LEAD HAMMER DRIVE-IN ANCHOR IN JAR,100,30.0263,0.3003,,,,,,,
HDA1434,78103519455,1/4 X 3/4 LEAD HAMMER DRIVE-IN ANCHOR,100,11.3963,0.114,,,,,,,
HDA1434J,78103559455,14 X 3/4 LEAD HAMMER DRIVE-IN ANCHOR JAR,100,11.6325,0.1163,,,,,,,
HDA316,78103519450,"3/16"" LEAD HAMMER DRIVE-IN ANCHOR",100,9.81,0.0981,,,,,,,
HDA316J,78103559450,"3/16"" LEAD HAMMER DRIVE-IN ANCHOR IN JAR",100,10.0463,0.1005,,,,,,,
HDT-10,78103519003,DRIVE PIN HAND DRIVE TOOL,1,21.7463,21.7463,,,,,,,
HDWA12312,78103519939,1/2 X 3-1/2 HAMR PIN DRC WEG ANCR,100,158.4675,1.5847,,,,,,,
HDWA14134,78103519930,1/4 X 1-3/4 HAMMR PIN DRV WEG ANC,100,55.5075,0.5551,,,,,,,
HDWA14238,78103519931,1/4 X 2-3/8 HAMMR PIN DRV WEG ANC,100,58.815,0.5882,,,,,,,
HDWA38238,78103519935,3/8 X 2-3/8 HAMMR PIN DRV WEG ANC,100,91.125,0.9113,,,,,,,
HDWA38238J,78103559935,3/8 X 2-3/8 PIN-DRIV WEG ANCHR,100,91.125,0.9113,,,,,,,
HDWA38312,78103519936,3/8 X 3-1/2 HAMR PIN DRV WEG ANCHR,100,126.9,1.269,,,,,,,
HDWA38312J,78103559936,3/8 X 3-1/2 HAMR PIN-DRIV WEG ANCHR,100,126.9,1.269,,,,,,,
HDWA385,78103519937,3/8 X 5 HAMMR PIN DRV WEG ANC,100,183.9825,1.8398,,,,,,,
HDWA5162,78103519932,5/16 X 2 HAMR PIN DRV WEG ANCR,100,72.0675,0.7207,,,,,,,
HDWA516234,78103519933,5/16 X 2-3/4 HAMMR PIN DRV WEG ANC,100,83.6663,0.8367,,,,,,,
HDWA584,78103519942,5/8 X 4 HAMR PIN DRV WEG ANC,100,241.2338,2.4123,,,,,,,
HMA1420,78103520040,"1/4-20 X 1 ""VERTIGO"" METAL APPLICATION",100,112.3313,1.1233,,,,,,,
HMA1420J,78103560040,"1/4-20 ""HANGERMATE"" METAL APPLICATION IN J",100,112.7813,1.1278,,,,,,,
HMA1420W,78103520042,"1/4 X 2"" ""VERTIGO"" FOR WOOD",100,106.605,1.0661,,,,,,,
HMA1420WJ,78103560042,"1/4-20 ""HANGERMATE"" FOR WOOD IN JAR",100,107.055,1.0706,,,,,,,
HMA3816,78103520041,"3/8-16 ""VERTIGO"" METAL APPLICATION",100,158.8613,1.5886,,,,,,,
HMA3816J,78103560041,"3/8-16 ""HANGERMATE"" METAL APPLICATION IN J",100,159.3225,1.5932,,,,,,,
HMA3816W,78103520043,"3/8 X 2-1/2 ""HANGERMATE"" FOR WOOD",100,144.2588,1.4426,,,,,,,
HMA3816WJ,78103560043,"3/8-16 ""HANGERMATE"" FOR WOOD IN JAR",100,144.7088,1.4471,,,,,,,
HMDB-5/8,78103520046,"""VERTIGO"" DRIVE BIT",1,14.6813,14.6813,,,,,,,
HPAK14,78103519509,"1/4"" WALL ANCHR KIT W/HEX HD SCRW",1,6.9638,6.9638,,,,,,,
HPAK14J,78103559509,"1/4"" WALL ANCHOR KIT (HEX) IN JAR",1,6.9638,6.9638,,,,,,,
HPAK14L,78103519506,"1/4""- (HEX 10X1-1/4) ANCHR KITS",1,7.4588,7.4588,,,,,,,
HPAK316,78103519507,"3/16"" WALL ANCHOR KITS (HEX)",1,6.3,6.3,,,,,,,
HPAK316J,78103559507,"3/16"" WALL ANCHOR KIT (HEX) IN JAR",1,6.3,6.3,,,,,,,
HPAK516,78103519508,"5/16"" WALL ANCHOR KIT (HEX)",1,6.9638,6.9638,,,,,,,
HPAK516J,78103559508,"5/16"" HEX WALL ANCHOR KITS (IN JAR)",1,6.9638,6.9638,,,,,,,
HS1,78103530707,"1"" HI SPEED BI-METAL HOLE SAW",1,8.9775,8.9775,,,,,,,
HS112,78103530713,"1-1/2"" HI SPEED BI-METAL HOLE SAW",1,9.4725,9.4725,,,,,,,
HS118,78103530708,"1-1/8"" HI-SPEED BI-METAL HOLE SAWS",1,8.9775,8.9775,,,,,,,
HS134,78103530715,1-3/4 HI-SPEED BI-METAL HOLE SAW,1,11.88,11.88,,,,,,,
HS138,78103530712,"1-3/8"" HI-SPEED BI-METAL HOLE SAW",1,9.4725,9.4725,,,,,,,
HS178,78103530716,"1-7/8"" BI-METAL HOLE SAW",1,11.88,11.88,,,,,,,
HS2,78103530717,"2"" HI-SPEED BI-METAL HOLE SAW",1,11.88,11.88,,,,,,,
HS212,78103530722,2-1/2 HI-SPEED BI-METAL HOLE SAWS,1,15.6938,15.6938,,,,,,,
HS214,78103530719,2-1/4 HI-SPEED BI-METAL HOLE SAW,1,14.535,14.535,,,,,,,
HS218,78103530718,"2-1/8"" HI-SPEED BI-METAL HOLE SAW",1,14.535,14.535,,,,,,,
HS238,78103530721,"2-3/8"" BI-METAL HOLE SAW",1,14.535,14.535,,,,,,,
HS3,78103530724,"3"" HIGH SPEED BI-METAL HOLE SAW",1,16.1213,16.1213,,,,,,,
HS312,78103530725,"3-1/2"" HI-SPEED BI-METAL HOLE SAW",1,16.1213,16.1213,,,,,,,
HS34,78103530703,"3/4"" HI SPEED BI-METAL HOLE SAW",1,8.0775,8.0775,,,,,,,
HS358,78103530726,"3-5/8"" HI SPEED BI-METAL HOLE SAW",1,15.5025,15.5025,,,,,,,
HS4,78103530727,"4"" HI-SPEED BI-METAL HOLE SAW",1,23.7713,23.7713,,,,,,,
HS412,78103530730,"4-1/2"" HIGH SPEED BI-METAL HOLE SAW",1,43.92,43.92,,,,,,,
HS418,78103530728,"4-1/8"" HI-SPEED BI-METAL HOLE SAW",1,24.1988,24.1988,,,,,,,
HS434,78103530731,"4-3/4"" HIGH SPEED BI-METAL HOLE SAWS",1,53.5275,53.5275,,,,,,,
HS5,78103530732,"5"" HI-SPEED BI-METAL HOLE SAWS",1,55.665,55.665,,,,,,,
HS6,78103530734,"6"" BI-METAL HOLE SAW (#275HW0041)",1,79.7063,79.7063,,,,,,,
HS78,78103530705,"7/8"" HI-SPEED BI-METAL HOLE SAWS",1,8.4825,8.4825,,,,,,,
HSA14R,78103530740,"HOLE SAW ARBOR 1/4"" ROUND SHANK",1,8.4825,8.4825,,,,,,,
HSA38H,78103530742,"HOLE SAW ARBOR 3/8"" HEX SHANK",1,17.7075,17.7075,,,,,,,
HSA716H,78103530741,"7/16"" SHANK ARBOR WITH PILOT DRILL",1,11.2388,11.2388,,,,,,,
HSA716HH,78103530743,HOLE SAW ARBOR 9/16 TO 1-3/16 7/16HX,1,17.7075,17.7075,,,,,,,
HSB1218,78103530745,"12"" X 18 TEETH BI-METAL HACK SAW BLADE ",1,1.8788,1.8788,,,,,,,
HSB1224,78103530746,"12"" X 24 BI-METAL HACK SAW BLDE",1,1.8788,1.8788,,,,,,,
HSB1232,78103530747,"12"" X 32 TEETH BI-METAL HACK SAW BLD",1,1.8788,1.8788,,,,,,,
HSDS7,78103525601,7-PIECE HEX SHANK DRILL SETS,1,11.8688,11.8688,,,,,,,
HSF-1,78103530750,HI TENSION HACK SAW FRAME,1,17.8875,17.8875,,,,,,,
HSIB-18,78103530340,1/8 HEX TAMPR PROOF INSERT BIT,1,3.015,3.015,,,,,,,
HSIB-532,78103530341,5/32 HEX TAMPR PROOF INSERT BIT,1,3.015,3.015,,,,,,,
HSKE,78103530760,ELECTRICIAN'S HOLE SAW KIT,1,145.6518,145.6518,,,,,,,
HSKM,78103530763,13 PIECE MAINTENANCE HOLE SAW KIT,1,127.0013,127.0013,,,,,,,
HSKME,78103530761,13 PIECE MSTR ELECTRICIANS HOLE SAW KIT,1,189.4613,189.4613,,,,,,,
HSPB14F,78103530755,"1/4"" X 4-1/2 HO/SAW PIL BIT W/FLT",1,1.9013,1.9013,,,,,,,
HSPB14S,78103530756,"1/4"" HOLE SAW PILOT BIT 3 STEPS",1,1.9013,1.9013,,,,,,,
HWA14L,78103519211,"1/4""L HOLLOW WALL ANCHORS",100,48.96,0.4896,,,,,,,
HWA14LJ,78103559211,"1/4""L HOLLOW WALL ANCHORS IN JAR",100,47.34,0.4734,,,,,,,
HWA14S,78103519210,"1/4""S HOLLOW WALL ANCHORS",100,43.605,0.4361,,,,,,,
HWA14SJ,78103559210,"1/4""S HOLLOW WALL ANCHORS IN JAR",100,45.8438,0.4584,,,,,,,
HWA14XL,78103519212,"1/4""XL HOLLOW WALL ANCHORS",100,52.875,0.5288,,,,,,,
HWA18L,78103519205,"1/8""L HOLLOW WALL ANCHORS",100,15.9638,0.1596,,,,,,,
HWA18LJ,78103559205,"1/8""L HOLLOW WALL ANCHORS IN JAR",100,16.1888,0.1619,,,,,,,
HWA18S,78103519204,"1/8""S HOLLOW WALL ANCHORS",100,15.2213,0.1522,,,,,,,
HWA18SJ,78103559204,"1/8""S HOLLOW WALL ANCHORS IN JAR",100,14.7263,0.1473,,,,,,,
HWA18XLJ,78103559206,"1/8""XL HOLLOW WALL ANCHORS IN JAR",100,20.8575,0.2086,,,,,,,
HWA18XS,78103519203,"1/8""XS HOLLOW WALL ANCHORS",100,14.9063,0.1491,,,,,,,
HWA18XSJ,78103559203,"1/8""XS HOLLOW WALL ANCHORS IN JAR",100,17.595,0.176,,,,,,,
HWA316L,78103519208,"3/16""L HOLLOW WALL ANCHORS",100,36.6638,0.3666,,,,,,,
HWA316LJ,78103559208,"3/16""L HOLLOW WALL ANCHORS IN JAR",100,34.7963,0.348,,,,,,,
HWA316S,78103519207,"3/16""S HOLLOW WALL ANCHORS",100,30.06,0.3006,,,,,,,
HWA316SJ,78103559207,"3/16""S HOLLOW WALL ANCHORS IN JAR",100,31.095,0.311,,,,,,,
HWA316XL,78103519209,"3/16""XL HOLLOW WALL ANCHORS",100,38.0363,0.3804,,,,,,,
HWD18L,78103519221,"1/8""L DRIVE TYPE HOLLOW WALL ANCHORS",100,25.0088,0.2501,,,,,,,
HWD18LJ,78103559221,"1/8""L DRIVE TYPE HOLLOW WALL ANCHORS IN JAR",100,25.425,0.2543,,,,,,,
HWD18S,78103519220,"1/8""S DRIVE TYPE HOLLOW WALL ANCHORS",100,21.6113,0.2161,,,,,,,
HWD18SJ,78103559220,"1/8""S DRIVE TYPE HOLLOW WALL ANCHORS IN JAR",100,25.1213,0.2512,,,,,,,
IBS-1012,78103563061,#10-12 SLOTTED INSERT BITS,1,0.4838,0.4838,,,,,,,
IBS-34,78103563062,#3-4 SLOTTED INSERT BITS,1,0.4838,0.4838,,,,,,,
IBS-68,78103563063,#6-8 SLOTTED INSERT BITS,1,0.4838,0.4838,,,,,,,
IBS-810,78103563064,#8-#10 SLOTTED INSERT BIT,1,0.4838,0.4838,,,,,,,
ICS40,78103523018,"1""L X 1/2""W PVC-INSUL. STAPLES {100/BOX}",100,3.9825,0.0398,,,,,,,
ICS40B,78103523020,"1""L X 1/2""W PVC-INSUL. STAPLES {5M/PAIL}",1000,28.5413,0.0285,,,,,,,
ICS40F,78103523019,"1""L X 1/2""W PVC-INSUL. STAPLES {500/BOX}",100,2.7113,0.0271,,,,,,,
ICS40J,78103563018,"1""L X 1/2""W PVC-INSUL. STAPLES {100 IN JAR}",100,4.0725,0.0407,,,,,,,
IFS12,78103530900,INSULATION FOAM SEALANT 12 OZ. CAN,1,9.72,9.72,,,,,,,
IS1,78103523003,#1 INSULATED STAPLES COPPER PLTD,100,3.3863,0.0339,,,,,,,
IS10,78103523009,#10 INSULATED STAPLES COPPER PLATED,100,4.5225,0.0452,,,,,,,
IS10J,78103563009,#10 INSULATED STAPLES COPPER PLATED IN JAR,100,4.95,0.0495,,,,,,,
IS1J,78103563003,#1 INSULATED STAPLES COPPER PLTD IN JAR,100,3.7913,0.0379,,,,,,,
IS3,78103523005,#3 INSULATED STAPLES COPPER PLTD,100,3.3863,0.0339,,,,,,,
IS3J,78103563005,#3 INSULATED STAPLES COPPER PLTD IN JAR,100,3.7913,0.0379,,,,,,,
IS5,78103523006,#5 INSULATED STAPLE COPPER PLTD,100,2.3738,0.0237,,,,,,,
IS5J,78103563006,#5 INSULATED STAPLE COPPER PLTD IN JAR,100,2.7675,0.0277,,,,,,,
IS6,78103523007,#6 INSULATED STAPLES COPPER PLTD,100,3.9263,0.0393,,,,,,,
IS6J,78103563007,#6 INSULATED STAPLES COPPER PLTD IN JAR,100,4.3313,0.0433,,,,,,,
IS7,78103523008,#7 INSULATED STAPLES COPPER PLTD,100,3.9263,0.0393,,,,,,,
